# Quality	#1 ID	#2 ID	#1 String	#2 String
1	train-pos-126	train-pos-126	Question: Heather Graham award nominee award nominations award nomination award nominee what ? Is the correct answer Elijah Wood ?	Context: Shia LaBeouf award nominee award nominations award nomination award nominee Heather Graham; Shia LaBeouf award nominee award nominations award nomination award nominee David Krumholtz; David Krumholtz award nominee award nominations award nomination award nominee Elijah Wood;
0	train-neg-126-0	train-neg-126-0	Question: Cate Blanchett award nominee award nominations award nomination award nominee what ? Is the correct answer Elijah Wood ?	Context: Cate Blanchett award nominee award nominations award nomination award nominee David Wenham; David Wenham award nominee award nominations award nomination award nominee Elijah Wood;
0	train-neg-126-1	train-neg-126-1	Question: Joshua Jackson award nominee award nominations award nomination award nominee what ? Is the correct answer Elijah Wood ?	Context: David Krumholtz award nominee award nominations award nomination award nominee Joshua Jackson; David Krumholtz award nominee award nominations award nomination award nominee Elijah Wood;
0	train-neg-126-1	train-neg-126-1	Question: Joshua Jackson award nominee award nominations award nomination award nominee what ? Is the correct answer Elijah Wood ?	Context: Joy Bryant award nominee award nominations award nomination award nominee Joshua Jackson; Joy Bryant award nominee award nominations award nomination award nominee David Krumholtz; David Krumholtz award nominee award nominations award nomination award nominee Elijah Wood;
0	train-neg-126-1	train-neg-126-1	Question: Joshua Jackson award nominee award nominations award nomination award nominee what ? Is the correct answer Elijah Wood ?	Context: Joshua Jackson award nominee award nominations award nomination award nominee Shia LaBeouf; David Krumholtz award nominee award nominations award nomination award nominee Shia LaBeouf; David Krumholtz award nominee award nominations award nomination award nominee Elijah Wood;
0	train-neg-126-2	train-neg-126-2	Question: Heather Graham award nominee award nominations award nomination award nominee what ? Is the correct answer Will Smith ?	Context: Hawaii location vacationers vacation choice vacationer Heather Graham; Hawaii location vacationers vacation choice vacationer Will Smith;
0	train-neg-126-4	train-neg-126-4	Question: The Santa Clause 2 award nominee award nominations award nomination award nominee what ? Is the correct answer Elijah Wood ?	Context: David Krumholtz actor film performance film The Santa Clause 2; David Krumholtz award nominee award nominations award nomination award nominee Elijah Wood;
0	train-neg-126-5	train-neg-126-5	Question: Heather Graham award nominee award nominations award nomination award nominee what ? Is the correct answer Nicolas Cage ?	Context: Hawaii location vacationers vacation choice vacationer Heather Graham; Nicolas Cage person spouse s marriage location of ceremony Hawaii;
0	train-neg-126-6	train-neg-126-6	Question: Heather Graham award nominee award nominations award nomination award nominee what ? Is the correct answer Joshua Jackson ?	Context: Shia LaBeouf award nominee award nominations award nomination award nominee Heather Graham; Joshua Jackson award nominee award nominations award nomination award nominee Shia LaBeouf;
0	train-neg-126-6	train-neg-126-6	Question: Heather Graham award nominee award nominations award nomination award nominee what ? Is the correct answer Joshua Jackson ?	Context: Shia LaBeouf award nominee award nominations award nomination award nominee Heather Graham; David Krumholtz award nominee award nominations award nomination award nominee Shia LaBeouf; David Krumholtz award nominee award nominations award nomination award nominee Joshua Jackson;
0	train-neg-126-6	train-neg-126-6	Question: Heather Graham award nominee award nominations award nomination award nominee what ? Is the correct answer Joshua Jackson ?	Context: Shia LaBeouf award nominee award nominations award nomination award nominee Heather Graham; Shia LaBeouf award nominee award nominations award nomination award nominee David Krumholtz; David Krumholtz award nominee award nominations award nomination award nominee Joshua Jackson;
0	train-neg-126-7	train-neg-126-7	Question: Shia LaBeouf award nominee award nominations award nomination award nominee what ? Is the correct answer Elijah Wood ?	Context: David Krumholtz award nominee award nominations award nomination award nominee Shia LaBeouf; David Krumholtz award nominee award nominations award nomination award nominee Elijah Wood;
0	train-neg-126-7	train-neg-126-7	Question: Shia LaBeouf award nominee award nominations award nomination award nominee what ? Is the correct answer Elijah Wood ?	Context: Shia LaBeouf award nominee award nominations award nomination award nominee David Krumholtz; David Krumholtz award nominee award nominations award nomination award nominee Elijah Wood;
0	train-neg-126-7	train-neg-126-7	Question: Shia LaBeouf award nominee award nominations award nomination award nominee what ? Is the correct answer Elijah Wood ?	Context: Joshua Jackson award nominee award nominations award nomination award nominee Shia LaBeouf; David Krumholtz award nominee award nominations award nomination award nominee Joshua Jackson; David Krumholtz award nominee award nominations award nomination award nominee Elijah Wood;
0	train-neg-126-8	train-neg-126-8	Question: Lawless award nominee award nominations award nomination award nominee what ? Is the correct answer Elijah Wood ?	Context: Shia LaBeouf actor film performance film Lawless; David Krumholtz award nominee award nominations award nomination award nominee Shia LaBeouf; David Krumholtz award nominee award nominations award nomination award nominee Elijah Wood;
0	train-neg-126-8	train-neg-126-8	Question: Lawless award nominee award nominations award nomination award nominee what ? Is the correct answer Elijah Wood ?	Context: Shia LaBeouf actor film performance film Lawless; Shia LaBeouf award nominee award nominations award nomination award nominee David Krumholtz; David Krumholtz award nominee award nominations award nomination award nominee Elijah Wood;
